"account_id","english_name","dealer_code","year","month","monthly_value","yearly_value"
"8161D","Employee Benefits","80475",2024,7,"702","6264"
"3022U","RVR","80475",2024,7,"2","15"
"14000ED","TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48)","80475",2024,7,"0","0"
"8330D","Freight & Express","80475",2024,7,"53","957"
"15000DD","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57)","80475",2024,7,"8576","57321"
"8200D","Office Supplies & Stationery","80475",2024,7,"1174","8360"
"15000ED","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57)","80475",2024,7,"0","0"
"16000DD","TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)","80475",2024,7,"26116","215314"
"8000D","Advertising (Institutional)","80475",2024,7,"13862","94366"
"16000ED","TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)","80475",2024,7,"0","0"
"8340D","Charitable Donations","80475",2024,7,"0","0"
"17000DD","TOTAL OPERATING EXPENSES (LINE 63) ","80475",2024,7,"26116","215314"
"17000BD","TOTAL OPERATING EXPENSES (LINES 16 & 63)","80475",2024,7,"62284","449422"
"8290D","Travel & Entertainment","80475",2024,7,"1500","1778"
"40000G","TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4)","80475",2024,7,"7229","15549"
"45500G","TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13)","80475",2024,7,"73737","405541"
"10000D","SUB-TOTAL SELLING EXPENSES (LINES 5
THRU 15)","80475",2024,7,"29660","295958"
"29000D","TOTAL OTHER ASSETS
(LINES 62 THRU 66)","80475",2024,7,"199999","1399990"
"8350D","Legal & Auditing","80475",2024,7,"0","20000"
"14000D","TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48)
","80475",2024,7,"42104","354672"
"8220D","Fixed Operations Advertising / Promotion","80475",2024,7,"0","0"
"8360D","Telephone","80475",2024,7,"858","9646"
"8320D","Postage","80475",2024,7,"98","374"
"8140D","Training","80475",2024,7,"0","1650"
"8060D","Delivery Expense","80475",2024,7,"1287","29243"
"8070D","Goodwill Policy","80475",2024,7,"1656","18552"
"8250D","Bad Debts","80475",2024,7,"0","0"
"8270D","Data Processing","80475",2024,7,"10527","69508"
"8410D","Miscellaneous","80475",2024,7,"8136","48758"
"8420D","Rent","80475",2024,7,"50000","336000"
"8240D","Equipment - Repairs & Rental","80475",2024,7,"0","0"
"85000AD","NET ADDITIONS & DEDUCTS (PAGE 3 NET
OF LINE 78)","80475",2024,7,"7588","86137"
"3011ST","Test Drives","80475",2024,7,"32","240"
"396DD","APR.","80475",2024,7,"7851","31404"
"8331D","Freight & Express","80475",2024,7,"0","0"
"8421D","Rent","80475",2024,7,"17500","117600"
"M49000XG","Parts & Accessories","80475",2024,7,"23941","143860"
"8510D","BONUSES OWNERS","80475",2024,7,"0","3"
"8520D","INCOME TAX","80475",2024,7,"0","0"
"19500D","NET PROFIT OR (LOSS) ","80475",2024,7,"14345","30745"
"M17000AD","New Vehicle Department","80475",2024,7,"70206","565776"
"M18000AD","New Vehicle Department","80475",2024,7,"29419","23738"
"13000CD","SUB-TOTAL PERSONNEL EXPENSES  (LINES 17
THRU 26)","80475",2024,7,"46220","317794"
"19000D","NET PROFIT BEFORE
OWNERS BONUS & INCOME TAX 
(LINES 65 & 66)","80475",2024,7,"14345","30748"
"M46000XG","Body Shop ","80475",2024,7,"0","0"
"M43500XG","New Vehicle Department","80475",2024,7,"99625","589514"
"45500XS","TOTAL SALES ","80475",2024,7,"104587","570018"
"46000XS","TOTAL BODY SHOP","80475",2024,7,"0","0"
"45500XG","TOTAL GROSS PROFIT","80475",2024,7,"73737","405541"
"8083D","Compensation - Owner","80475",2024,7,"3635","20475"
"8093D","Compensation - Supervisors","80475",2024,7,"12050","117465"
"8633D","Other Salaries & Wages","80475",2024,7,"6685","34157"
"8103D","Compensation - Clerical","80475",2024,7,"8642","39394"
"8123D","Absentee Wages","80475",2024,7,"5034","32266"
"8133D","Payroll Taxes ","80475",2024,7,"4226","30936"
"8163D","Employee Benefits","80475",2024,7,"608","7548"
"8183D","Pension Fund ","80475",2024,7,"0","0"
"8173D","Compensation - Other Supervisor","80475",2024,7,"5340","35553"
"8503D"," Bonuses - Employees","80475",2024,7,"0","0"
"8213D","Other Supplies & Tools","80475",2024,7,"-254","1948"
"8373D","Outside Services ","80475",2024,7,"603","6121"
"8153D","Laundry & Uniforms ","80475",2024,7,"1051","8341"
"5040D","Warranty Labour Rate","80475",2024,7,"114","798"
"13000D","SUB-TOTAL PERSONNEL EXPENSES (LINES 17
THRU 26)","80475",2024,7,"106627","743347"
"8203D","Office Supplies & Stationery","80475",2024,7,"411","2256"
"15000D","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57","80475",2024,7,"57172","382752"
"16000D","TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)","80475",2024,7,"205903","1480771"
"8003D","Advertising (Institutional) ","80475",2024,7,"1694","9548"
"17000D","TOTAL OPERATING EXPENSES (LINES 16  & 63)","80475",2024,7,"235563","1776729"
"18000D","DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
","80475",2024,7,"6757","-55389"
"8343D","Charitable Donations","80475",2024,7,"0","0"
"M44700XG","Used Vehicle Department","80475",2024,7,"45017","582425"
"M45500XG","Service Department","80475",2024,7,"73737","405541"
"8293D","Travel & Entertainment ","80475",2024,7,"525","622"
"14000CD","TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48)","80475",2024,7,"10727","92609"
"13000DD","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,7,"15054","130681"
"8313D","Membership, Dues, Publications ","80475",2024,7,"0","525"
"8353D","Legal & Auditing","80475",2024,7,"0","7000"
"8223D","Fixed Oper. Advertising / Promotion","80475",2024,7,"0","0"
"8363D","Telephone","80475",2024,7,"300","3376"
"8323D","Postage","80475",2024,7,"34","131"
"8143D","Training","80475",2024,7,"0","0"
"8063D","Delivery Expense","80475",2024,7,"0","0"
"8073D","Goodwill Policy","80475",2024,7,"1318","17334"
"8253D","Bad Debts","80475",2024,7,"0","0"
"8273D","Data Processing","80475",2024,7,"3999","27502"
"8413D","Miscellaneous ","80475",2024,7,"895","5072"
"8423D","Rent","80475",2024,7,"17500","117600"
"8463D","Taxes - Real Estate","80475",2024,7,"0","0"
"8473D","Insurance - Buildings & Improvements","80475",2024,7,"2810","8627"
"8483D","Interest - Real Estate - Mortgage","80475",2024,7,"0","0"
"8375D","Outside Services ","80475",2024,7,"0","0"
"8723D","Fixed Oper. Advertising Co-Op Credit ","80475",2024,7,"0","0"
"8154D","Laundry & Uniforms ","80475",2024,7,"0","0"
"8155D","Laundry & Uniforms ","80475",2024,7,"0","0"
"85000D","TOTAL ADDITIONAL INCOME
(LINES 71
THRU 77)","80475",2024,7,"7588","86137"
"90000D","TOTAL ADDITIONAL DEDUCTIONS 
(LINES 71
THRU 77) ","80475",2024,7,"0","0"
"13000ED","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,7,"0","0"
"15000CD","SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57)","80475",2024,7,"20010","135814"
"16000CD","TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)","80475",2024,7,"76957","546217"
"8393D","Insurance - Other","80475",2024,7,"0","0"
"41000G","TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15)","80475",2024,7,"52577","337278"
"8233D","Depreciation - Other ","80475",2024,7,"0","0"
"8243D","Equipment - Repairs & Rental","80475",2024,7,"0","0"
"9020D","Cash Discount / Interest Earned","80475",2024,7,"0","19"
"9030D","Cash Discount / Interest Paid","80475",2024,7,"0","0"
"9222D","Miscellaneous Deductions","80475",2024,7,"0","0"
"9101D","Lease & Rental Income","80475",2024,7,"8000","56000"
"9102D","Lease & Rental Expenses","80475",2024,7,"0","0"
"9073D","Documentary Fees","80475",2024,7,"0","0"
"9273D","Documentary Fees","80475",2024,7,"0","0"
"9050D","Gain on Disposal of Assets","80475",2024,7,"0","0"
"9051D","Loss on Disposal of Assets","80475",2024,7,"0","0"
"9060D","Reserved","80475",2024,7,"0","0"
"9501D","Other MMSCAN Program Income","80475",2024,7,"0","0"
"9502D","Other MMSCAN Program Expense","80475",2024,7,"0","0"
"3310U","Finance Income - New","80475",2024,7,"1","20"
"3341U","Insurance Income - New","80475",2024,7,"1","1"
"3280U","Chemical Sales - New","80475",2024,7,"12","45"
"3381U","DCP Service Contracts - New","80475",2024,7,"0","0"
"3281U","Other Ext. Warranty - New","80475",2024,7,"17","121"
"3282U","Other F & I - New","80475",2024,7,"27","127"
"3580U","Used Vehicles - Retail (CPO)","80475",2024,7,"0","0"
"43500S","TOTAL NEW VEHICLE DEPT (LINES 21 & 30)","80475",2024,7,"1294270","6771385"
"43500G","TOTAL NEW VEHICLE DEPT (LINES 21 & 30)","80475",2024,7,"99625","589514"
"43000S","TOTAL F & I NEW","80475",2024,7,"56478","328500"
"44500U","TOTAL USED VEHICLES (LINES 39 THRU 42)","80475",2024,7,"22","158"
"3500U","Used Vehicles - Retail (Non CPO)","80475",2024,7,"22","158"
"44000U","TOTAL USED RETAIL (LINES 33  THRU 38)","80475",2024,7,"22","158"
"41000S","TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15)","80475",2024,7,"1116472","6192414"
"3506U","Used Vehicles - Retail (Other Makes)","80475",2024,7,"0","0"
"41500S","TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)","80475",2024,7,"1237792","6442885"
"41500G","TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)","80475",2024,7,"59806","352827"
"42000G","TOTAL MIT. NEW (LINES 18 THRU 20)","80475",2024,7,"59806","352827"
"3520U","Used Vehicles - Wholesale","80475",2024,7,"0","0"
"3510U","Lease Buyout","80475",2024,7,"0","0"
"3701U","Finance Income (CPO)","80475",2024,7,"0","0"
"3702U","Insurance Income (CPO)","80475",2024,7,"0","0"
"3703U","Service Contracts (CPO)","80475",2024,7,"0","0"
"3704U","Chemical / Other Income (CPO)","80475",2024,7,"0","0"
"3707U","Finance Income (Non CPO)","80475",2024,7,"4","62"
"3706U","Insurance Income (Non CPO)","80475",2024,7,"0","0"
"3741U","Service Contracts (Non CPO)","80475",2024,7,"3","56"
"3630U","Chemical / Other Income (Non CPO)","80475",2024,7,"1","11"
"445500U","SUB-TOTAL NON-CPO (LINES 50 THRU 53)","80475",2024,7,"0","0"
"3580G","Used Vehicles - Retail (CPO)","80475",2024,7,"0","0"
"45000U","TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6)","80475",2024,7,"387","2152"
"3710U","Finance Income (Other Makes)","80475",2024,7,"0","0"
"3713U","Insurance Income (Other Makes)","80475",2024,7,"0","0"
"3711U","Service Contracts (Other Makes)","80475",2024,7,"0","0"
"40000S","TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4)","80475",2024,7,"121320","250471"
"3708U","Chemical / Other Income (Other Makes)","80475",2024,7,"0","0"
"44800U","TOTAL NEW & USED VEHICLE(LINES  31 & 62)","80475",2024,7,"51","302"
"45500U","TOTAL SERVICE DEPARTMENT (LINES 7
 THRU 13)","80475",2024,7,"387","2152"
"43000U","TOTAL F&I NEW (LINES 23 THRU 29)","80475",2024,7,"0","0"
"44600U","TOTAL F&I USED(LINES 49, 54, 59 & 60)","80475",2024,7,"0","0"
"446000U","SUB-TOTAL OTHER MAKES(LINES 55  THRU 58)","80475",2024,7,"0","0"
"44600S","TOTAL F & I USED","80475",2024,7,"10925","144133"
"5000U","Customer Mechanical Labour - MITSUBISHI","80475",2024,7,"167","934"
"5010U","DCP Warranty Labour - MITSUBISHI","80475",2024,7,"0","0"
"5011U","CPO Warranty Labour - MITSUBISHI","80475",2024,7,"0","0"
"5015U","Other Mechanical Labour","80475",2024,7,"0","0"
"5100S","Sublet Repairs","80475",2024,7,"17915","93885"
"5280S","Gas, Oil & Grease","80475",2024,7,"0","285"
"5280U","Gas, Oil & Grease","80475",2024,7,"0","0"
"5290U","Tire Storage","80475",2024,7,"0","0"
"6110U","Adjustment Cost of Labour Sales - Mechanical","80475",2024,7,"0","0"
"5200S","Internal Mechanical Labour","80475",2024,7,"18904","131249"
"3713G","Insurance Income (Other Makes)","80475",2024,7,"0","0"
"5200U","P&A Repair Order Mechanical","80475",2024,7,"0","0"
"5210S","Body P&A RO","80475",2024,7,"0","0"
"5210U","Body P&A RO","80475",2024,7,"0","0"
"5240S","Warranty P&A RO","80475",2024,7,"21487","80210"
"5240U","Warranty P&A RO","80475",2024,7,"0","0"
"5215S","DCP P&A RO","80475",2024,7,"0","0"
"5215U","DCP P&A RO","80475",2024,7,"0","0"
"5216S","CPO P&A RO","80475",2024,7,"0","0"
"5216U","CPO P&A RO","80475",2024,7,"0","0"
"5261S","Internal P&A RO","80475",2024,7,"35269","169117"
"5261U","Internal P&A RO","80475",2024,7,"0","0"
"5310U","Retail Counter P&A","80475",2024,7,"27","168"
"5330U","Wholesale P&A","80475",2024,7,"50","179"
"5700U","Tires","80475",2024,7,"0","2"
"5710S","Other P&A","80475",2024,7,"205","8712"
"5710U","Other P&A","80475",2024,7,"0","0"
"5720G","Volume Discount","80475",2024,7,"0","0"
"5720U","Volume Discount","80475",2024,7,"0","0"
"6371U","P&A Inventory Adjustment","80475",2024,7,"0","0"
"5400U","Customer Body Shop Labour","80475",2024,7,"0","0"
"5420U","Warranty Claim Body Shop Labour","80475",2024,7,"0","0"
"5430U","Internal Body Shop Labour","80475",2024,7,"0","0"
"5440U","Sublet Repairs Body Shop","80475",2024,7,"0","0"
"5450U","Body Shop Materials","80475",2024,7,"0","0"
"6460U","Adjustment - Cost of Labour Sales Body Shop","80475",2024,7,"0","0"
"0960P","Owner(s)","80475",2024,7,"1","7"
"392AU","JAN.","80475",2024,7,"0","0"
"5210G","Body P&A RO","80475",2024,7,"0","0"
"5240G","Warranty P&A RO","80475",2024,7,"1613","16913"
"5215G","DCP P&A RO","80475",2024,7,"0","0"
"3022G","RVR","80475",2024,7,"3446","25818"
"47000U","TOTAL P&A (LINES 16 THRU 27)","80475",2024,7,"77","349"
"0961P","Manager(s)","80475",2024,7,"1","7"
"0962P","Sales Reps","80475",2024,7,"3","24"
"0963P","F&I Sales Reps","80475",2024,7,"2","11"
"3022S","RVR","80475",2024,7,"60357","480524"
"3015G","Outlander","80475",2024,7,"22620","116550"
"3015S","Outlander","80475",2024,7,"394044","2257956"
"3026G","Outlander PHEV","80475",2024,7,"23031","170122"
"3026S","Outlander PHEV","80475",2024,7,"587819","2892741"
"3028G","Eclipse Cross","80475",2024,7,"3480","24788"
"3028S","Eclipse Cross","80475",2024,7,"74252","561193"
"20000D","TOTAL CASH AND CONTRACTS
(LINES 1 THRU 5)","80475",2024,7,"160674","2199814"
"22000D","TOTAL RECEIVABLES
(LINE 12 & LINES 13 THRU 19)","80475",2024,7,"598396","2719624"
"200000D","TOTAL ASSETS 
(LINES 50, 61 & 67)","80475",2024,7,"6770962","43340025"
"26000D","TOTAL OTHER CURRENT ASSETS
(LINES 42 THRU 48)","80475",2024,7,"601027","3702178"
"28000D","TOTAL FIXED ASSETS
(LINES 53 THRU 60) ","80475",2024,7,"160513","1123591"
"21000D","NET CUSTOMER RECEIVABLES
(LINES 7 THRU 11)","80475",2024,7,"394036","1870010"
"24000D","TOTAL USED VEHICLES
(LINES 27 
THRU 29)","80475",2024,7,"1422370","8564209"
"25000D","TOTAL INVENTORIES
(LINES 26, 30 THRU 40)","80475",2024,7,"5050353","32194828"
"27000D","TOTAL CURRENT ASSETS
(LINES 6, 20, 41 & 49)","80475",2024,7,"6410450","40816444"
"3960U","TOTAL","80475",2024,7,"0","0"
"1100AD","Vehicle Accounts - Customers","80475",2024,7,"298502","1265893"
"1140AD","Serv., Parts & Body Shop - Customers","80475",2024,7,"95072","585627"
"1230AD","Sales Incentives Retail / Fleet","80475",2024,7,"0","0"
"22500D","NET RECEIVABLES 
(LINES 78 & 79)","80475",2024,7,"598398","2719621"
"1200AD","Other Factory Rec. / Incentives - Mit. ","80475",2024,7,"159000","556875"
"1130AD","Finance / Insurance Income Rec. - Current","80475",2024,7,"463","18488"
"1220AD","Receivables Floor Plan Credits","80475",2024,7,"0","0"
"22000XD","TOTAL
(LINES 71 THRU 77)","80475",2024,7,"598398","2719621"
"1280AD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,7,"45361","292738"
"30000D","TOTAL ACCOUNTS & NOTES PAYABLE  (LINES 1 THRU 11)","80475",2024,7,"5703831","36419086"
"3920U","TOTAL","80475",2024,7,"0","0"
"32000D","TOTAL LONG TERM DEBT (LINES 28 THRU 31)","80475",2024,7,"2498675","17428094"
"31000D","TOTAL CURRENT LIABILITIES (LINES 12 THRU 26)","80475",2024,7,"5555382","34951496"
"6028DZ","Guide","80475",2024,7,"0","0"
"25700D","TOTAL","80475",2024,7,"30746","157321"
"35000D","TOTAL LIABILITIES & NET WORTH (LINES 33 & 67)","80475",2024,7,"6770963","43340031"
"3950U","TOTAL","80475",2024,7,"158","649"
"395BU","FEB.","80475",2024,7,"26","156"
"396BD","FEB.","80475",2024,7,"-9052","-54312"
"396BU","FEB.","80475",2024,7,"0","0"
"1800D","Equip. M/S","80475",2024,7,"79060","553420"
"391CU","MAR.","80475",2024,7,"18","90"
"392CU","MAR.","80475",2024,7,"0","0"
"396CD","MAR.","80475",2024,7,"3210","16050"
"396CU","MAR.","80475",2024,7,"0","0"
"391DU","APR.","80475",2024,7,"21","84"
"392DU","APR.","80475",2024,7,"0","0"
"395DU","APR.","80475",2024,7,"31","124"
"396DU","APR.","80475",2024,7,"0","0"
"391EU","MAY","80475",2024,7,"18","54"
"392EU","MAY","80475",2024,7,"0","0"
"395EU","MAY","80475",2024,7,"19","57"
"396ED","MAY","80475",2024,7,"20910","62730"
"396EU","MAY","80475",2024,7,"0","0"
"395FU","JUN.","80475",2024,7,"16","32"
"396FD","JUN.","80475",2024,7,"-28196","-56392"
"396FU","JUN.","80475",2024,7,"0","0"
"391GU","JUL.","80475",2024,7,"29","29"
"392GU","JUL.","80475",2024,7,"0","0"
"395GU","JUL.","80475",2024,7,"22","22"
"396GD","JUL.","80475",2024,7,"14345","14345"
"396GU","JUL.","80475",2024,7,"0","0"
"395IU","SEP.","80475",2024,7,"0","0"
"396ID","SEP.","80475",2024,7,"0","0"
"396IU","SEP.","80475",2024,7,"0","0"
"391JU","OCT.","80475",2024,7,"0","0"
"392JU","OCT.","80475",2024,7,"0","0"
"395JU","OCT.","80475",2024,7,"0","0"
"396JD","OCT.","80475",2024,7,"0","0"
"396KU","NOV.","80475",2024,7,"0","0"
"396LU","DEC.","80475",2024,7,"0","0"
"1140ED","Service, Parts & Body Shop - Customers","80475",2024,7,"55143","324857"
"1140FD","Service, Parts & Body Shop - Customers","80475",2024,7,"0","0"
"1230ED","Sales Incentives Retail / Fleet","80475",2024,7,"0","0"
"1230FD","Sales Incentives Retail / Fleet","80475",2024,7,"0","0"
"1200BD","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,7,"159000","556875"
"1200CD","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,7,"0","0"
"1200DD","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,7,"0","0"
"1200ED","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,7,"0","0"
"1200FD","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,7,"0","0"
"1130BD","Finance / Insurance Income Rec. - Current","80475",2024,7,"463","18488"
"1130CD","Finance / Insurance Income Rec. - Current","80475",2024,7,"0","0"
"1130DD","Finance / Insurance / Service Contracts","80475",2024,7,"0","0"
"1130ED","Finance / Insurance / Service Contracts","80475",2024,7,"0","0"
"1130FD","Finance / Insurance / Service Contracts","80475",2024,7,"0","0"
"1220BD","Receivables Floor Plan Credits","80475",2024,7,"0","0"
"1220CD","Receivables Floor Plan Credits","80475",2024,7,"0","0"
"1220DD","Rec. Floor Plan Credits","80475",2024,7,"0","0"
"1220ED","Rec. Floor Plan Credits","80475",2024,7,"0","0"
"1220FD","Rec. Floor Plan Credits","80475",2024,7,"0","0"
"43500XG","TOTAL GROSS PROFIT - NEW VEHICLE DEPT.","80475",2024,7,"99625","589514"
"44700XG","TOTAL GROSS PROFIT - USED VEHICLE DEPT.","80475",2024,7,"45017","582425"
"8021D","Compensation - Sales","80475",2024,7,"31737","159584"
"8022D","Compensation - Sales","80475",2024,7,"14739","124083"
"8041D","Compensation - Finance","80475",2024,7,"0","0"
"8042D","Compensation - Finance","80475",2024,7,"0","0"
"8641D","Compensation - Insurance","80475",2024,7,"0","0"
"8642D","Compensation - Insurance","80475",2024,7,"0","0"
"8621D","Compensation - Service Contracts","80475",2024,7,"0","0"
"8622D","Compensation - Service Contracts","80475",2024,7,"0","0"
"8192D","Demo Expense","80475",2024,7,"0","3767"
"8051D","Floor Plan Interest","80475",2024,7,"18549","111933"
"8052D","Floor Plan Interest","80475",2024,7,"5837","35915"
"8701D","Floor Plan Credits","80475",2024,7,"24753","163645"
"8111D","Promotion","80475",2024,7,"3251","30180"
"8112D","Promotion","80475",2024,7,"420","2475"
"8011D","Dealer Advertising Expense","80475",2024,7,"2496","23068"
"8012D","Dealer Advertising Expense","80475",2024,7,"4943","27062"
"8031D","Dealer Advertising Allowance","80475",2024,7,"-27600","-64428"
"8651D","New / Used Vehicle Inventory Expense","80475",2024,7,"0","0"
"8652D","New / Used Vehicle Inventory Expense","80475",2024,7,"0","0"
"8081D","Compensation - Owner","80475",2024,7,"3635","20475"
"8082D","Compensation - Owner","80475",2024,7,"1558","8775"
"8091D","Compensation - Supervisors","80475",2024,7,"4914","36472"
"8092D","Compensation - Supervisors","80475",2024,7,"9364","62665"
"8631D","Other Salaries & Wages","80475",2024,7,"1544","-3706"
"8632D","Other Salaries & Wages","80475",2024,7,"1544","2734"
"8101D","Compensation - Clerical","80475",2024,7,"14382","105974"
"8102D","Compensation - Clerical","80475",2024,7,"1319","7767"
"8162D","Employee Benefits","80475",2024,7,"354","3259"
"8181D","Pension Fund","80475",2024,7,"0","0"
"8182D","Pension Fund","80475",2024,7,"0","0"
"8171D","Compensation - Other Supervisor","80475",2024,7,"0","0"
"8172D","Compensation - Other Supervisor","80475",2024,7,"0","0"
"8501D","Bonuses - Employees","80475",2024,7,"0","0"
"8502D","Bonuses - Employees","80475",2024,7,"0","0"
"8661D","Company Vehicle Expense","80475",2024,7,"151","5530"
"8662D","Company Vehicle Expense","80475",2024,7,"64","626"
"8211D","Other Supplies & Tools","80475",2024,7,"0","634"
"8212D","Other Supplies & Tools","80475",2024,7,"0","309"
"8371D","Outside Services","80475",2024,7,"604","10050"
"8372D","Outside Services","80475",2024,7,"259","6562"
"8151D","Laundry & Uniforms","80475",2024,7,"0","0"
"8152D","Laundry & Uniforms","80475",2024,7,"0","0"
"8332D","Freight & Express","80475",2024,7,"0","0"
"8201D","Office Supplies & Stationery","80475",2024,7,"411","3210"
"8202D","Office Supplies & Stationery","80475",2024,7,"176","2139"
"8001D","Advertising (Institutional)","80475",2024,7,"6154","37890"
"8002D","Advertising (Institutional)","80475",2024,7,"5677","44310"
"8341D","Charitable Donations","80475",2024,7,"0","0"
"8342D","Charitable Donations","80475",2024,7,"0","0"
"8291D","Travel & Entertainment","80475",2024,7,"525","622"
"8292D","Travel & Entertainment","80475",2024,7,"225","267"
"8311D","Membership, Dues, Publications","80475",2024,7,"0","1136"
"8312D","Membership, Dues, Publications","80475",2024,7,"0","1346"
"8351D","Legal & Auditing","80475",2024,7,"0","7000"
"8352D","Legal & Auditing","80475",2024,7,"0","3000"
"8361D","Telephone","80475",2024,7,"300","3376"
"8362D","Telephone","80475",2024,7,"129","1447"
"8321D","Postage","80475",2024,7,"34","131"
"8322D","Postage","80475",2024,7,"15","56"
"8141D","Training","80475",2024,7,"0","825"
"8142D","Training","80475",2024,7,"0","825"
"8061D","Delivery Expense","80475",2024,7,"-1421","3105"
"8072D","Goodwill Policy","80475",2024,7,"0","0"
"8251D","Bad Debts","80475",2024,7,"0","0"
"8252D","Bad Debts","80475",2024,7,"0","0"
"8271D","Data Processing","80475",2024,7,"3319","21187"
"8272D","Data Processing","80475",2024,7,"1878","11371"
"8411D","Miscellaneous","80475",2024,7,"6995","39173"
"8412D","Miscellaneous","80475",2024,7,"688","2486"
"8431D","Amortization - Leaseholds","80475",2024,7,"0","0"
"8432D","Amortization - Leaseholds","80475",2024,7,"0","0"
"8441D","Repairs & Maintenance - Real Estate","80475",2024,7,"420","1694"
"8442D","Repairs & Maintenance - Real Estate","80475",2024,7,"180","576"
"10000BD","SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15)","80475",2024,7,"25939","193302"
"14000AD","TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48) ","80475",2024,7,"17072","133869"
"8451D","Depreciation - Buildings & Improvements","80475",2024,7,"0","0"
"8452D","Depreciation - Buildings & Improvements","80475",2024,7,"0","0"
"8461D","Taxes - Real Estate","80475",2024,7,"0","0"
"8462D","Taxes - Real Estate","80475",2024,7,"0","0"
"8471D","Insurance - Buildings & Improvements","80475",2024,7,"2810","8627"
"8472D","Insurance - Buildings & Improvements","80475",2024,7,"1204","3697"
"8481D","Interest - Real Estate - Mortgage","80475",2024,7,"0","0"
"8482D","Interest - Real Estate - Mortgage","80475",2024,7,"0","0"
"8391D","Insurance - Other","80475",2024,7,"0","0"
"8392D","Insurance - Other","80475",2024,7,"0","0"
"8401D","Taxes - Other","80475",2024,7,"0","0"
"8402D","Taxes - Other","80475",2024,7,"0","0"
"8231D","Depreciation - Other","80475",2024,7,"0","0"
"8232D","Depreciation - Other","80475",2024,7,"0","0"
"8241D","Equipment - Repairs & Rental","80475",2024,7,"0","0"
"8242D","Equipment - Repairs & Rental","80475",2024,7,"0","0"
"49000XS","TOTAL SALES - PARTS & ACCESS DEPT.","80475",2024,7,"97036","496546"
"46000XG","TOTAL GROSS PROFIT - BODY SHOP DEPT.","80475",2024,7,"0","0"
"49000XG","TOTAL GROSS PROFIT - PARTS & ACCESS DEPT.","80475",2024,7,"23941","143860"
"8084D","Compensation - Owner","80475",2024,7,"1558","8775"
"8085D","Compensation - Owner","80475",2024,7,"0","0"
"8094D","Compensation - Supervisors","80475",2024,7,"8502","68380"
"8095D","Compensation - Supervisors","80475",2024,7,"0","0"
"8634D","Other Salaries & Wages","80475",2024,7,"1294","25877"
"8635D","Other Salaries & Wages","80475",2024,7,"0","0"
"8104D","Compensation - Clerical","80475",2024,7,"1319","7767"
"8105D","Compensation - Clerical","80475",2024,7,"0","0"
"8124D","Absentee Wages","80475",2024,7,"310","3513"
"8125D","Absentee Wages","80475",2024,7,"0","0"
"8134D","Payroll Taxes ","80475",2024,7,"1811","13258"
"8135D","Payroll Taxes ","80475",2024,7,"0","0"
"8164D","Employee Benefits","80475",2024,7,"260","3111"
"8165D","Employee Benefits","80475",2024,7,"0","0"
"8184D","Pension Fund ","80475",2024,7,"0","0"
"8185D","Pension Fund ","80475",2024,7,"0","0"
"8174D","Compensation - Other Supervisor","80475",2024,7,"0","0"
"8175D","Compensation - Other Supervisor","80475",2024,7,"0","0"
"8504D","Bonuses - Employees","80475",2024,7,"0","0"
"8505D","Bonuses - Employees","80475",2024,7,"0","0"
"8664D","Company Vehicle Expense","80475",2024,7,"65","1353"
"8665D","Company Vehicle Expense","80475",2024,7,"0","0"
"8214D","Other Supplies & Tools","80475",2024,7,"0","243"
"8215D","Other Supplies & Tools","80475",2024,7,"0","0"
"15000AD","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57","80475",2024,7,"20010","132837"
"M17000CD","Service Department","80475",2024,7,"76957","546217"
