"account_id","english_name","dealer_code","year","month","monthly_value","yearly_value"
"1285D","Warranty Receivables - Other","80475",2024,12,"0","0"
"2560D","Drawings","80475",2024,12,"0","0"
"1430CU","(
Cars
 )","80475",2024,12,"0","0"
"50212SD","Tire Inventory Over 12 Mo's (%)","80475",2024,12,"0","0"
"1430TU","(
Cars
)","80475",2024,12,"0","0"
"11770D","Buildings & 
Improvements","80475",2024,12,"0","286946"
"391AU","JAN.","80475",2024,12,"19","228"
"1830D","Furnitures & Fixtures","80475",2024,12,"136532","1638384"
"23112312D","Reserve for Repossession Losses & Service Contract Losses","80475",2024,12,"0","0"
"1490D","Certified Program Vehicles - Mitsubishi","80475",2024,12,"0","0"
"2000D","Accounts Payable - Trade Creditors","80475",2024,12,"158256","2139018"
"2100D","New Vehicles - Mitsubishi","80475",2024,12,"4674565","47686360"
"2112D","Certified Pre-Owned Vehicles - Mitsubishi","80475",2024,12,"0","0"
"50009SD","Hours Available","80475",2024,12,"640","8032"
"50109SD","Hours Available ","80475",2024,12,"0","0"
"1220D","Receivable - Floor Plan Credits","80475",2024,12,"0","0"
"1400D","New Car - Mitsubishi","80475",2024,12,"97291","504114"
"1900D","Life Insurance - Cash Value","80475",2024,12,"0","0"
"1495D","Used Vehicles - Other Makes ","80475",2024,12,"803112","9299922"
"2490D","Shareholder's Loans","80475",2024,12,"162340","1924376"
"1520D","Gas, Oil, & Grease","80475",2024,12,"8795","106050"
"1530D","Body Shop Materials","80475",2024,12,"0","0"
"3099U","DISCONTINUED MODELS","80475",2024,12,"0","0"
"41500U","TOTAL MITSUBISHI RETAIL (LINES 5,  16 & 17)","80475",2024,12,"12","264"
"3098U","WHOLESALE EXCHANGES - MMSCAN (Dlr Trades)","80475",2024,12,"0","0"
"3025S","Mirage (5-Door)","80475",2024,12,"19566","508581"
"5080D","Internal Labour Rate","80475",2024,12,"135","1620"
"3025G","Mirage (5-Door)","80475",2024,12,"764","25022"
"5080U","Internal Mechanical Labour","80475",2024,12,"133","1461"
"3060G","TOTAL MITSUBISHI FLEET","80475",2024,12,"0","0"
"3060S","TOTAL MITSUBISHI FLEET","80475",2024,12,"0","0"
"2540D","Dividends","80475",2024,12,"0","0"
"8725D","Fixed Oper. Advertising Co-Op Credit ","80475",2024,12,"0","0"
"3099S","DISCONTINUED MODELS","80475",2024,12,"0","0"
"0978P","Technicians","80475",2024,12,"3","35"
"1450D","Used Vehicles","80475",2024,12,"1004095","6389119"
"1450UU","(
Cars
)","80475",2024,12,"5","106"
"1450VV","(
SUVs
)","80475",2024,12,"22","166"
"1490UU","(
Cars
)","80475",2024,12,"0","0"
"2420D","Other Notes and Contracts Payable","80475",2024,12,"1580394","19553248"
"1540D","Sublet Repairs","80475",2024,12,"20458","228732"
"11750D","Land - Auto Bus Only","80475",2024,12,"0","0"
"1750D","Land - Auto Bus Only","80475",2024,12,"0","0"
"1780D","Bldgs. & Improv.","80475",2024,12,"0","57156"
"5080G","Internal Mechanical Labour","80475",2024,12,"19936","285410"
"24000VV","(
Trucks
)","80475",2024,12,"22","166"
"24000UU","(
Cars
)","80475",2024,12,"38","560"
"11810D","Equip. P/A","80475",2024,12,"7022","103580"
"1810D","Equip. P/A","80475",2024,12,"26711","320532"
"1820D","Equip. P/A","80475",2024,12,"19689","216952"
"11830D","Furniture & 
Fixtures","80475",2024,12,"45445","666153"
"1840D","Furnitures & Fixtures","80475",2024,12,"91087","972231"
"11850D","Co. Veh.","80475",2024,12,"20783","24545"
"1850D","Company Vehicles","80475",2024,12,"33830","140090"
"4512G","Used Vehicles - Retail Reconditioning (CPO)","80475",2024,12,"-2695","-7077"
"396AD","JAN.","80475",2024,12,"21678","251886"
"396AU","JAN.","80475",2024,12,"0","0"
"391BU","FEB.","80475",2024,12,"21","231"
"392BU","FEB.","80475",2024,12,"0","0"
"1860D","Company Vehicles","80475",2024,12,"13047","115545"
"50002SD",NULL,"80475",2024,12,"0","0"
"50004SD",NULL,"80475",2024,12,"0","0"
"11870D","Leasehold ","80475",2024,12,"64000","64000"
"1870D","Leasehold","80475",2024,12,"64000","64000"
"1880D","Leasehold","80475",2024,12,"0","0"
"50102SD",NULL,"80475",2024,12,"0","0"
"50104SD",NULL,"80475",2024,12,"0","0"
"0992P","Technicians","80475",2024,12,"0","0"
"11890D","Other","80475",2024,12,"37811","165620"
"1730D","Other","80475",2024,12,"4822","345976"
"10011002D","Petty Cash Fund / Cash On Hand","80475",2024,12,"700","8400"
"1004D","Cash in Bank - Trust Account(s)","80475",2024,12,"0","0"
"2005D","Accounts Payable - Mitsubishi","80475",2024,12,"62701","491706"
"1020D","Contracts in Transit","80475",2024,12,"271160","6924823"
"2050D","Vehicle Lien Pay-Off","80475",2024,12,"53411","950331"
"1030D","Securities","80475",2024,12,"0","0"
"2010D","Customer Deposits","80475",2024,12,"0","38010"
"1100DOT","OVER 30 Day","80475",2024,12,"0","0"
"2111D","Used Vehicles","80475",2024,12,"1388833","13570644"
"1140D","Service, Parts & Body Shop - Customers","80475",2024,12,"94532","1083886"
"1140DOT","Over 30 days","80475",2024,12,"0","0"
"2120D","Rental / Lease Units","80475",2024,12,"0","0"
"2140D","Other Vehicles","80475",2024,12,"0","0"
"2130D","Current Portion of Long Term Debt","80475",2024,12,"0","100000"
"2320D","Allowance for Doubtful Accounts","80475",2024,12,"0","0"
"1280DOF","Over 45 days","80475",2024,12,"0","0"
"1890D","Other","80475",2024,12,"42633","511596"
"1285DOF","Over 45 days","80475",2024,12,"0","0"
"2200D","Interest Payable","80475",2024,12,"0","0"
"1230D","Sales Incentive - Retail","80475",2024,12,"0","0"
"2210D","Payroll Payable","80475",2024,12,"41006","446905"
"1240D","Sales Incentive - Fleet","80475",2024,12,"0","0"
"2220D","Insurance Payable","80475",2024,12,"0","0"
"1200D","Other Factory Rec. / Incentives - Mitsubishi","80475",2024,12,"74500","1126975"
"22421150D","Goods and Service Tax (GST) / Harmonized Sales Tax (HST)","80475",2024,12,"-61631","439896"
"2230D","Taxes Payable - Payroll","80475",2024,12,"4689","-145677"
"2250D","Taxes Payable - Income","80475",2024,12,"0","0"
"391FU","JUN.","80475",2024,12,"18","126"
"392FU","JUN.","80475",2024,12,"0","0"
"1400MCU","( Mirage )","80475",2024,12,"5","25"
"2270D","Employee Bonuses Payable","80475",2024,12,"7188","7787"
"1420D","New SUV - Mitsubishi","80475",2024,12,"3976833","36867909"
"1420OTU","(
Outlander
)","80475",2024,12,"26","225"
"1420PTU","(
Out.
PHEV
)","80475",2024,12,"42","343"
"1420QTU","(
Eclipse
Cross
)","80475",2024,12,"12","138"
"1420RTU","(
RVR
 )","80475",2024,12,"4","96"
"2280D","Owners' Bonuses Payable","80475",2024,12,"0","0"
"1440CU","(
Cars
 )","80475",2024,12,"0","0"
"1440D","Demonstrators","80475",2024,12,"0","0"
"1440TU","(
SUVs
 )","80475",2024,12,"0","0"
"2290D","Pension Fund Payable","80475",2024,12,"0","0"
"12000CD","SUB-TOTAL SELLING EXPS. (LINES 5 THRU 15)","80475",2024,12,"0","0"
"2410D","Notes Payable - Capital Loans","80475",2024,12,"625000","8067996"
"1495UU","(
Cars
)","80475",2024,12,"33","454"
"1495VV","(
Trucks
)","80475",2024,12,"0","0"
"1500D","Parts & Accessories - Mitsubishi ","80475",2024,12,"216800","2319758"
"1505D","Parts & Accessories - Tires","80475",2024,12,"140134","1519278"
"8999",NULL,"80475",2024,12,"0","0"
"1510D","Parts & Accessories - Other","80475",2024,12,"22545","270540"
"800000D","(Assets Line 50 minus Liabilities Line 27)","80475",2024,12,"726631","9963269"
"800001D","(Manufacturer Requirement)","80475",2024,12,"0","0"
"1551D","Work in Process - Mechanical Labour","80475",2024,12,"27660","232687"
"1552D","Work in Process - Body Shop Labour","80475",2024,12,"0","0"
"1571D","Miscellaneous Assets","80475",2024,12,"0","0"
"1572D","Non-Automotive Inventory","80475",2024,12,"0","0"
"1620D","Prepaid Taxes","80475",2024,12,"0","0"
"1640D","Prepaid Insurance","80475",2024,12,"0","0"
"1610D","Prepaid Other","80475",2024,12,"631265","6991656"
"2501D","Common Stock","80475",2024,12,"10","120"
"391HU","AUG.","80475",2024,12,"34","170"
"392IU","SEP.","80475",2024,12,"0","0"
"50020ST","1 - 30 Days ","80475",2024,12,"25","261"
"1680D","Lease Vehicles","80475",2024,12,"0","0"
"2502D","Preferred Stock","80475",2024,12,"0","0"
"1700D","Rental Vehicles","80475",2024,12,"0","0"
"2550D","Investments","80475",2024,12,"0","0"
"1960D","Finance / Insur. Income Receivable - Deferred","80475",2024,12,"0","0"
"1910D","Notes and Accts. Rec. - Officers / Owners / Employees","80475",2024,12,"0","0"
"1950D","Other Notes / Accounts Receivable","80475",2024,12,"0","0"
"1990D","Other Non-Automotive Assets","80475",2024,12,"200003","2399992"
"8520DD","Income Tax","80475",2024,12,"0","0"
"396JU","OCT.","80475",2024,12,"0","0"
"391KU","NOV.","80475",2024,12,"29","58"
"392KU","NOV.","80475",2024,12,"0","0"
"395KU","NOV.","80475",2024,12,"26","52"
"396KD","NOV.","80475",2024,12,"21408","42816"
"391LU","DEC.","80475",2024,12,"12","12"
"392LU","DEC.","80475",2024,12,"0","0"
"395LU","DEC.","80475",2024,12,"17","17"
"396LD","DEC.","80475",2024,12,"-1194","-1194"
"6059DZ","NV Target","80475",2024,12,"0","0"
"6029DZ","+ / -","80475",2024,12,"-83533","726631"
"2520D","Retained Earnings","80475",2024,12,"-1313850","-15766200"
"34000D","TOTAL NET WORTH
(LINES 44 THRU 50 & LINE 65 MINUS 66)","80475",2024,12,"-1192851","-15142400"
"13000AD","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,12,"48762","345051"
"13000BD","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,12,"15700","166775"
"14000BD","TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48) ","80475",2024,12,"7923","170764"
"0972PZ","Apprentices","80475",2024,12,"0","0"
"0966PZ","Technicians ","80475",2024,12,"0","0"
"0965PZ","Advisors ","80475",2024,12,"0","0"
"8180D","Pension Fund","80475",2024,12,"0","0"
"10000AD","SUB-TOTAL SELLING EXPENSES (LINES 5 THRU 15)","80475",2024,12,"20512","271293"
"16000AD","TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)","80475",2024,12,"401562","1125212"
"M17000ED","Body Shop","80475",2024,12,"0","0"
"17000ED","TOTAL OPERATING EXPENSES (LINE 63) ","80475",2024,12,"0","0"
"18000ED","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2024,12,"0","0"
"2320XD","Allowance for Doubtful Accounts","80475",2024,12,"0","0"
"43000G","TOTAL F&I NEW (LINES 23 THRU 29)","80475",2024,12,"32464","538038"
"400000XS","TOTAL SALES","80475",2024,12,"1081288","19994484"
"43500XS","TOTAL NEW VEHICLE DEPT","80475",2024,12,"594839","12457977"
"44700XS","TOTAL USED VEHICLE DEPT","80475",2024,12,"325992","5591818"
"400000XG","TOTAL GROSS PROFIT","80475",2024,12,"430677","3282341"
"44000S","TOTAL USED RETAIL (LINES 33 THRU 38)","80475",2024,12,"305804","5280035"
"44000G","TOTAL USED RETAIL (LINES 33 THRU 38)","80475",2024,12,"249740","966312"
"15000BD","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57","80475",2024,12,"-34636","61375"
"M17000DD","Parts & Accessories","80475",2024,12,"-20961","305281"
"8040D","Compensation - Finance","80475",2024,12,"0","0"
"44500G","TOTAL USED VEHICLES (LINES 39 THRU 42)","80475",2024,12,"249740","966312"
"45500S","TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13)","80475",2024,12,"70035","988765"
"8640D","Compensation - Insurance","80475",2024,12,"0","0"
"17000AD","TOTAL OPERATING EXPENSES (LINES 16 & 63)","80475",2024,12,"422074","1396505"
"8620D","Compensation - Service Contracts","80475",2024,12,"0","0"
"8190D","Demo Expense","80475",2024,12,"1365","14882"
"1280BD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,12,"1155","43798"
"1280CD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,12,"487","8694"
"1280DD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,12,"250","7316"
"1280ED","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,12,"41812","457060"
"1280FD","Warranty Rec. / P.D.I. - Mitsubishi","80475",2024,12,"0","0"
"1230BD","Sales Incentives Retail / Fleet","80475",2024,12,"0","0"
"1230CD","Sales Incentives Retail / Fleet","80475",2024,12,"0","0"
"1230DD","Sales Incentives Retail / Fleet","80475",2024,12,"0","0"
"47000S","TOTAL P&A (LINES 16 THRU 27)","80475",2024,12,"90422","955924"
"50102SDZ","Avail. Work Bay Hrs. / Bay","80475",2024,12,"0","0"
"8050D","Floor Plan Interest","80475",2024,12,"23444","264451"
"50104SDZ","Total Bays Available","80475",2024,12,"0","0"
"50114SDZ","Efficiency (Guide 110 - 125%)","80475",2024,12,"0","0"
"8700D","Floor Plan Credits","80475",2024,12,"31246","288106"
"50002SDZ","Avail. Work Bay Hrs. / Bay","80475",2024,12,"0","0"
"8110D","Promotion","80475",2024,12,"6998","61442"
"50004SDZ","Total Bays Available","80475",2024,12,"0","0"
"8010D","Dealer Advertising Expense","80475",2024,12,"19003","131277"
"8650D","New / Used Vehicle Inventory Expense","80475",2024,12,"0","0"
"M17000BD","Used Vehicle Department","80475",2024,12,"42402","804782"
"8080D","Compensation - Owner","80475",2024,12,"6924","96578"
"47000G","TOTAL P&A (LINES 16 THRU 27)","80475",2024,12,"63293","306247"
"M18000BD","Used Vehicle Department","80475",2024,12,"220026","385258"
"8090D","Compensation - Supervisors","80475",2024,12,"30928","441710"
"18000DD","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2024,12,"84254","966"
"46000G","TOTAL BODY SHOP DEPT. (LINES 30 THRU 35)","80475",2024,12,"0","0"
"8630D","Other Salaries & Wages","80475",2024,12,"28685","114730"
"550P","Technicians","80475",2024,12,"3","35"
"396DU","APR.","80475",2024,12,"0","0"
"560P","Apprentices","80475",2024,12,"2","24"
"8100D","Compensation - Clerical","80475",2024,12,"5911","269825"
"8430D","Amortization - Leaseholds","80475",2024,12,"0","0"
"8450D","Depreciation - Buildings & Improvements","80475",2024,12,"0","0"
"8460D","Taxes - Real Estate","80475",2024,12,"86458","100804"
"8470D","Insurance - Buildings & Improvements","80475",2024,12,"4048","44822"
"1710D","Depreciation of Lease & Rental Units","80475",2024,12,"0","0"
"8030D","Dealer Advertising Allowance","80475",2024,12,"-9230","-92368"
"8191D","Demo Expense","80475",2024,12,"1365","10738"
"2015D","Bank Overdraft","80475",2024,12,"0","0"
"8480D","Interest - Real Estate - Mortgage","80475",2024,12,"0","0"
"8490D","Heat - Light - Power - Water","80475",2024,12,"820","19948"
"500013SDZ","Productive / Non Productive Personnel","80475",2024,12,"0","0"
"50113SDZ","Productivity (Guide 85% +) ","80475",2024,12,"0","0"
"50016SDZ","Productive / Non Productive Personnel","80475",2024,12,"0","0"
"8390D","Insurance - Other","80475",2024,12,"0","0"
"48000S","TOTAL FIXED OPERS. (LINES 14, 28 & 36)","80475",2024,12,"160457","1944689"
"8400D","Taxes - Other","80475",2024,12,"0","0"
"8230D","Depreciation - Other","80475",2024,12,"65573","65573"
"8120D","Absentee Wages","80475",2024,12,"7130","61169"
"8130D","Payroll Taxes","80475",2024,12,"8228","129511"
"8160D","Employee Benefits","80475",2024,12,"4494","41347"
"3910U","TOTAL","80475",2024,12,"264","1673"
"395CU","MAR.","80475",2024,12,"25","250"
"500P","Owner(s)","80475",2024,12,"1","12"
"8170D","Compensation - Other Supervisor","80475",2024,12,"3098","50684"
"520P","Sales Reps.","80475",2024,12,"5","66"
"510P","Manager(s)","80475",2024,12,"4","48"
"8500D","Bonuses - Employees","80475",2024,12,"0","0"
"M18000CD","Service Department","80475",2024,12,"104912","-105349"
"M18000DD","Parts & Accessories","80475",2024,12,"84254","966"
"M18000ED","Body Shop","80475",2024,12,"0","0"
"1280D","Warranty Receivables - Mitsubishi","80475",2024,12,"43705","516871"
"8210D","Other Supplies & Tools","80475",2024,12,"2345","11495"
"8370D","Outside Services","80475",2024,12,"3560","38633"
"8150D","Laundry & Uniforms","80475",2024,12,"762","12890"
"1100BD","Vehicle Accounts - Customers","80475",2024,12,"-4979","1945445"
"1100D","Vehicle Accounts - Customers","80475",2024,12,"-4978","1945446"
"8131D","Payroll Taxes","80475",2024,12,"2880","45439"
"8132D","Payroll Taxes","80475",2024,12,"1234","19401"
"8161D","Employee Benefits","80475",2024,12,"1823","13298"
"3022U","RVR","80475",2024,12,"1","29"
"14000ED","TOTAL SEMI-FIXED EXPENSES (LINES 28 THRU 48)","80475",2024,12,"0","0"
"8330D","Freight & Express","80475",2024,12,"46","1066"
"8200D","Office Supplies & Stationery","80475",2024,12,"261","11923"
"15000ED","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57)","80475",2024,12,"0","0"
"8000D","Advertising (Institutional)","80475",2024,12,"54299","191818"
"16000ED","TOTAL FIXED OVERHEAD (LINES 27, 49, 58, 59 THRU 62)","80475",2024,12,"0","0"
"8340D","Charitable Donations","80475",2024,12,"0","0"
"17000BD","TOTAL OPERATING EXPENSES (LINES 16 & 63)","80475",2024,12,"42402","804782"
"8290D","Travel & Entertainment","80475",2024,12,"823","3043"
"40000G","TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4)","80475",2024,12,"764","25022"
"45500G","TOTAL SERVICE DEPARTMENT (LINES 7 THRU 13)","80475",2024,12,"49065","689251"
"10000D","SUB-TOTAL SELLING EXPENSES (LINES 5
THRU 15)","80475",2024,12,"73927","677161"
"29000D","TOTAL OTHER ASSETS
(LINES 62 THRU 66)","80475",2024,12,"200003","2399992"
"8350D","Legal & Auditing","80475",2024,12,"29098","49098"
"14000D","TOTAL SEMI FIXED EXPENSE (LINES 28 THRU 48)
","80475",2024,12,"25473","590179"
"8220D","Fixed Operations Advertising / Promotion","80475",2024,12,"0","0"
"8360D","Telephone","80475",2024,12,"30","15088"
"8320D","Postage","80475",2024,12,"0","583"
"8140D","Training","80475",2024,12,"0","1696"
"8060D","Delivery Expense","80475",2024,12,"5999","62990"
"8070D","Goodwill Policy","80475",2024,12,"2957","35530"
"8250D","Bad Debts","80475",2024,12,"0","0"
"8410D","Miscellaneous","80475",2024,12,"8938","91492"
"8420D","Rent","80475",2024,12,"50002","594002"
"8240D","Equipment - Repairs & Rental","80475",2024,12,"0","0"
"3011ST","Test Drives","80475",2024,12,"12","379"
"396DD","APR.","80475",2024,12,"7851","70659"
"8331D","Freight & Express","80475",2024,12,"0","0"
"8421D","Rent","80475",2024,12,"198636","391236"
"M49000XG","Parts & Accessories","80475",2024,12,"63293","306247"
"8510D","BONUSES OWNERS","80475",2024,12,"5","3"
"8520D","INCOME TAX","80475",2024,12,"0","0"
"19500D","NET PROFIT OR (LOSS) ","80475",2024,12,"10960","120989"
"M17000AD","New Vehicle Department","80475",2024,12,"422074","1396505"
"8270D","Data Processing","80475",2024,12,"-59473","66654"
"13000CD","SUB-TOTAL PERSONNEL EXPENSES  (LINES 17
THRU 26)","80475",2024,12,"18627","496885"
"19000D","NET PROFIT BEFORE
OWNERS BONUS & INCOME TAX 
(LINES 65 & 66)","80475",2024,12,"10965","120992"
"M46000XG","Body Shop ","80475",2024,12,"0","0"
"M43500XG","New Vehicle Department","80475",2024,12,"55891","1096803"
"45500XS","TOTAL SALES ","80475",2024,12,"70035","988765"
"46000XS","TOTAL BODY SHOP","80475",2024,12,"0","0"
"45500XG","TOTAL GROSS PROFIT","80475",2024,12,"49065","689251"
"8083D","Compensation - Owner","80475",2024,12,"2423","33802"
"8093D","Compensation - Supervisors","80475",2024,12,"8612","173240"
"8633D","Other Salaries & Wages","80475",2024,12,"4861","55618"
"8123D","Absentee Wages","80475",2024,12,"6846","56330"
"8133D","Payroll Taxes ","80475",2024,12,"2880","45270"
"8163D","Employee Benefits","80475",2024,12,"1166","15097"
"8183D","Pension Fund ","80475",2024,12,"0","0"
"8173D","Compensation - Other Supervisor","80475",2024,12,"3098","50684"
"8503D"," Bonuses - Employees","80475",2024,12,"0","0"
"8213D","Other Supplies & Tools","80475",2024,12,"784","6918"
"8373D","Outside Services ","80475",2024,12,"546","9815"
"8153D","Laundry & Uniforms ","80475",2024,12,"762","12890"
"8333D","Freight & Express","80475",2024,12,"0","0"
"5040D","Warranty Labour Rate","80475",2024,12,"114","1368"
"13000D","SUB-TOTAL PERSONNEL EXPENSES (LINES 17
THRU 26)","80475",2024,12,"95398","1205554"
"8203D","Office Supplies & Stationery","80475",2024,12,"40","2954"
"15000D","SUB-TOTAL OCCUPANCY (LINES 50 THRU 57","80475",2024,12,"127297","762701"
"16000D","TOTAL FIXED OVERHEAD (LINES 27, 49, 58,
59 THRU 62)","80475",2024,12,"313741","2624007"
"8003D","Advertising (Institutional) ","80475",2024,12,"17407","32582"
"17000D","TOTAL OPERATING EXPENSES (LINES 16  & 63)","80475",2024,12,"387668","3301168"
"18000D","DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64)
","80475",2024,12,"43009","-18827"
"8343D","Charitable Donations","80475",2024,12,"0","0"
"M44700XG","Used Vehicle Department","80475",2024,12,"262428","1190040"
"M45500XG","Service Department","80475",2024,12,"49065","689251"
"8293D","Travel & Entertainment ","80475",2024,12,"0","637"
"14000CD","TOTAL SEMI-FIXED EXPENSES  (LINES 28 THRU 48)","80475",2024,12,"5893","154409"
"13000DD","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,12,"12309","196843"
"8313D","Membership, Dues, Publications ","80475",2024,12,"0","525"
"8353D","Legal & Auditing","80475",2024,12,"10184","17184"
"8223D","Fixed Oper. Advertising / Promotion","80475",2024,12,"0","0"
"8363D","Telephone","80475",2024,12,"11","5281"
"8323D","Postage","80475",2024,12,"0","210"
"8143D","Training","80475",2024,12,"0","0"
"8063D","Delivery Expense","80475",2024,12,"0","0"
"8073D","Goodwill Policy","80475",2024,12,"2264","30408"
"8253D","Bad Debts","80475",2024,12,"0","0"
"8463D","Taxes - Real Estate","80475",2024,12,"2510","7531"
"8473D","Insurance - Buildings & Improvements","80475",2024,12,"1417","15688"
"8483D","Interest - Real Estate - Mortgage","80475",2024,12,"0","0"
"8493D","Heat - Light - Power - Water","80475",2024,12,"287","6982"
"8375D","Outside Services ","80475",2024,12,"0","0"
"8723D","Fixed Oper. Advertising Co-Op Credit ","80475",2024,12,"0","0"
"8154D","Laundry & Uniforms ","80475",2024,12,"0","0"
"8155D","Laundry & Uniforms ","80475",2024,12,"0","0"
"90000D","TOTAL ADDITIONAL DEDUCTIONS 
(LINES 71
THRU 77) ","80475",2024,12,"0","0"
"13000ED","SUB-TOTAL PERSONNEL EXPENSES (LINES 17 THRU 26)","80475",2024,12,"0","0"
"8393D","Insurance - Other","80475",2024,12,"0","0"
"18000CD","DEPT'L OPERATING PROFIT (LINE 2 MINUS 64)","80475",2024,12,"104912","-105349"
"8403D"," Taxes - Other","80475",2024,12,"0","0"
"41000G","TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15)","80475",2024,12,"22663","533743"
"8233D","Depreciation - Other ","80475",2024,12,"0","0"
"8243D","Equipment - Repairs & Rental","80475",2024,12,"0","0"
"9020D","Cash Discount / Interest Earned","80475",2024,12,"0","19"
"9030D","Cash Discount / Interest Paid","80475",2024,12,"0","0"
"9222D","Miscellaneous Deductions","80475",2024,12,"0","0"
"9101D","Lease & Rental Income","80475",2024,12,"8000","96000"
"9102D","Lease & Rental Expenses","80475",2024,12,"0","0"
"9073D","Documentary Fees","80475",2024,12,"0","0"
"9273D","Documentary Fees","80475",2024,12,"0","0"
"9050D","Gain on Disposal of Assets","80475",2024,12,"0","0"
"9051D","Loss on Disposal of Assets","80475",2024,12,"0","0"
"9060D","Reserved","80475",2024,12,"0","0"
"9501D","Other MMSCAN Program Income","80475",2024,12,"0","0"
"9502D","Other MMSCAN Program Expense","80475",2024,12,"0","0"
"3310U","Finance Income - New","80475",2024,12,"1","29"
"3341U","Insurance Income - New","80475",2024,12,"3","23"
"3280U","Chemical Sales - New","80475",2024,12,"8","102"
"3381U","DCP Service Contracts - New","80475",2024,12,"0","0"
"3281U","Other Ext. Warranty - New","80475",2024,12,"12","251"
"3282U","Other F & I - New","80475",2024,12,"12","231"
"8494D","Heat - Light - Power - Water","80475",2024,12,"123","2992"
"18000BD","DEPARTMENTAL OPERATING PROFIT (LINE 2 MINUS 64) ","80475",2024,12,"220026","385258"
"3580U","Used Vehicles - Retail (CPO)","80475",2024,12,"2","4"
"44600S","TOTAL F & I USED","80475",2024,12,"20188","311783"
"5000U","Customer Mechanical Labour - MITSUBISHI","80475",2024,12,"143","1772"
"15000CD","SUB-TOTAL OCCUPANCY  (LINES 50 THRU 57)","80475",2024,12,"-80367","143306"
"9072D","Miscellaneous Income","80475",2024,12,"-40044","43800"
"43500G","TOTAL NEW VEHICLE DEPT (LINES 21 & 30)","80475",2024,12,"55891","1096803"
"43000S","TOTAL F & I NEW","80475",2024,12,"44694","759151"
"44500U","TOTAL USED VEHICLES (LINES 39 THRU 42)","80475",2024,12,"17","285"
"3500U","Used Vehicles - Retail (Non CPO)","80475",2024,12,"15","281"
"44000U","TOTAL USED RETAIL (LINES 33  THRU 38)","80475",2024,12,"17","285"
"41000S","TOTAL MITSUBISHI SUV RETAIL (LINES 6 THRU 15)","80475",2024,12,"530579","11190245"
"3506U","Used Vehicles - Retail (Other Makes)","80475",2024,12,"0","0"
"41500S","TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)","80475",2024,12,"550145","11698826"
"41500G","TOTAL MITSUBISHI RETAIL (LINES 5, 16 & 17)","80475",2024,12,"23427","558765"
"42000G","TOTAL MIT. NEW (LINES 18 THRU 20)","80475",2024,12,"23427","558765"
"3520U","Used Vehicles - Wholesale","80475",2024,12,"0","0"
"3510U","Lease Buyout","80475",2024,12,"0","0"
"3701U","Finance Income (CPO)","80475",2024,12,"0","0"
"3702U","Insurance Income (CPO)","80475",2024,12,"0","0"
"3703U","Service Contracts (CPO)","80475",2024,12,"3","5"
"3704U","Chemical / Other Income (CPO)","80475",2024,12,"1","2"
"3707U","Finance Income (Non CPO)","80475",2024,12,"5","106"
"3706U","Insurance Income (Non CPO)","80475",2024,12,"0","0"
"3741U","Service Contracts (Non CPO)","80475",2024,12,"3","105"
"3630U","Chemical / Other Income (Non CPO)","80475",2024,12,"2","24"
"445500U","SUB-TOTAL NON-CPO (LINES 50 THRU 53)","80475",2024,12,"0","0"
"3580G","Used Vehicles - Retail (CPO)","80475",2024,12,"11498","21673"
"45000U","TOTAL MITSUBISHI LABOUR (LINES 2 THRU 6)","80475",2024,12,"354","3961"
"3710U","Finance Income (Other Makes)","80475",2024,12,"0","0"
"3713U","Insurance Income (Other Makes)","80475",2024,12,"0","0"
"3711U","Service Contracts (Other Makes)","80475",2024,12,"0","0"
"40000S","TOTAL MITSUBISHI CARS RETAIL (LINES 2 THRU 4)","80475",2024,12,"19566","508581"
"3708U","Chemical / Other Income (Other Makes)","80475",2024,12,"0","0"
"44800U","TOTAL NEW & USED VEHICLE(LINES  31 & 62)","80475",2024,12,"29","549"
"45500U","TOTAL SERVICE DEPARTMENT (LINES 7
 THRU 13)","80475",2024,12,"354","3961"
"43000U","TOTAL F&I NEW (LINES 23 THRU 29)","80475",2024,12,"0","0"
"44600U","TOTAL F&I USED(LINES 49, 54, 59 & 60)","80475",2024,12,"0","0"
"446000U","SUB-TOTAL OTHER MAKES(LINES 55  THRU 58)","80475",2024,12,"0","0"
